sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
1.0,2.0,5.0,6.0,2.0,0.10328733818938596,0.8993285831223459,-0.6303189346909784,1.0677080802076107,-8.105282323237029,-13.801603680547139,0.09850005924655356,9.8,30.534798534798533,5
1.0,2.0,5.0,6.0,3.0,0.2898588684089461,0.8394913403748985,-0.6223436619067942,1.216011499002903,-7.555608630980802,-13.801603680547139,1.3549424292512406,8.6,26.868131868131865,5
1.0,2.0,5.0,8.0,2.0,0.2805210434554268,1.2384364149616958,-0.6638422677369606,1.3332109106957417,-8.050791740275034,-13.801603680547139,1.1181875581998901,8.6,30.21645021645021,5
1.0,2.0,5.0,8.0,3.0,0.5162357818843096,1.1081063889129186,-0.6223436619067942,1.5160330306659204,-7.333686758062804,-13.801603680547139,2.6898685496465986,7.8,25.216450216450216,5
1.5,1.0,2.5,4.5,2.0,0.1752879176269227,1.0783469590299848,-0.8783779832094389,1.2174709238954067,-7.355041962436198,-13.409412565931309,0.7482997995283378,9.6,43.16666666666667,5
1.5,1.0,2.5,4.5,3.0,0.2569098325854941,0.9970164813007144,-0.7805750884212901,1.2740012085456003,-7.294518056169134,-13.215173745711887,1.2520566214168993,8.8,38.65079365079365,5
1.5,1.0,2.5,6.0,2.0,0.02942256816384887,0.9346374812703192,-0.9250368248172636,0.9863656269211271,-7.62781200156939,-14.251830023748424,-0.48199547069303056,8.8,38.38095238095238,5
1.5,1.0,2.5,6.0,3.0,0.15168898780685752,0.9130274397954526,-0.89335308673854,1.0777163283903732,-7.456742815133592,-14.059480902836825,0.30142673578525087,7.8,34.166666666666664,5
1.5,1.0,2.5,8.0,2.0,0.1074216084099032,1.0787062934695535,-0.9250368248172636,1.1019190508190264,-7.742820187361777,-14.251830023748424,0.025558560521903573,7.6,37.02380952380952,5
1.5,1.0,2.5,8.0,3.0,0.25355701824816373,1.0186862145718134,-0.89335308673854,1.2219766984779594,-7.523653525433663,-14.059480902836825,0.9582447484386549,7.0,30.71428571428571,5
1.5,1.0,3.5,4.5,2.0,0.2092565678372047,1.0778297928759317,-0.8094098601083789,1.2542663483760275,-7.405665028706023,-13.409412565931285,1.1102877301004324,9.6,43.16666666666667,5
